log10_mej_dyn,v_ej_dyn,Ye_dyn,log10_mej_wind,v_ej_wind,Ye_wind,inclination_EM,redshift,luminosity_distance,peak_mag_r,time_of_peak_r,rise_time_r,decline_rate_r
-3.64934575418138,0.33675297768596013,0.212665082218896,-0.8526286113199357,0.09294440855217051,0.37931839257238326,0.7940874138322084,0.0079,40.0,15.694393,0.52084476,0.32525593,0.6395515
-2.716086673201326,0.12512182874480798,0.31936675500222633,-3.018318066487144,0.09920884850539967,0.3244578267884814,0.8354070510560055,0.0079,40.0,18.075356,0.52084476,0.32525593,0.5524519
-3.387578473208252,0.25831573544661,0.22576851139462173,-3.240696489341902,0.058350091542592825,0.3045582662664629,1.1347561423779284,0.0079,40.0,21.745142,0.19558883,0.0,0.41252708
-2.192192119867419,0.29568413547632233,0.3143110465277785,-2.5308511490353114,0.13371105134053918,0.3072557167763337,0.9077519114308216,0.0079,40.0,17.6839,0.39048213,0.1948933,0.56409055
-2.8201400836256463,0.18550574538947456,0.2384779187801891,-2.4361448034157815,0.06703370703775904,0.2029873888456465,0.10929564410959595,0.0079,40.0,17.931932,0.24628034,0.050691515,0.55217314
-1.7526265255752702,0.30113778451853984,0.300700112689122,-3.9806831294556417,0.09106211587843159,0.2998939003890886,1.2628601038781937,0.0079,40.0,17.78459,0.4381714,0.24258256,0.5614448
-2.110005494612627,0.2654416616762493,0.17705638570223797,-1.311742861818364,0.13402655470638813,0.324753913531984,1.4495874575438514,0.0079,40.0,19.046215,0.19558883,0.0,0.510678
-3.1569318045546853,0.3337074054223461,0.33493004393169246,-0.5617111609934007,0.09577829402135195,0.3317412417549897,0.08368768188376371,0.0079,40.0,15.361809,1.2360319,1.0404431,0.6678282
-1.7537557602197,0.34563110661136776,0.24611197815978364,-2.176129190200348,0.14311523354664635,0.2664278930102626,0.19045867206829686,0.0079,40.0,17.110151,0.39048213,0.1948933,0.58510506
-1.8279651385573832,0.1297396062197021,0.20195964912526126,-2.660590260718185,0.07093143034206897,0.2942564700587099,1.102660069128615,0.0079,40.0,18.274921,0.73593056,0.54034173,0.5492784
-2.9542074776688168,0.22233568503621143,0.19829792127296136,-2.6450896846367318,0.12152328299547713,0.32726212133251487,0.9495054328370829,0.0079,40.0,19.396004,0.46415755,0.26856872,0.5026107
-3.221811096085193,0.24580719114299018,0.20301545771499438,-3.6685543731365735,0.14779985235617274,0.28566110205503636,0.6008562969214256,0.0079,40.0,20.425943,0.26088625,0.065297425,0.46160477
-2.157965106677347,0.15375094363776007,0.22334483458359353,-3.0817984598380157,0.10496136372203108,0.39242703979670507,0.8470497969846461,0.0079,40.0,18.16936,0.4381714,0.24258256,0.54719955
-3.6228122387070116,0.19734574099829316,0.29350390653512337,-2.2677489103279616,0.11921838986439928,0.34108842197040007,1.1048016391092457,0.0079,40.0,17.545113,0.41364002,0.2180512,0.5696728
-3.460453757898951,0.34715891298398616,0.3399206085801587,-2.5102164457884237,0.08932266596010084,0.2002547492501781,0.7924297732770494,0.0079,40.0,19.459385,0.19558883,0.0,0.49568284
-3.9801294547782056,0.12373300495876843,0.2838074860247264,-2.1197463029851833,0.1251337339725469,0.20465589629645062,0.2202073053972083,0.0079,40.0,20.087227,0.19558883,0.0,0.47302178
